"idx","PMID","Database","Lookup_Successful","PMID_lookup","Year","Journal","Title"
3871,15956574,"pubmed",TRUE,"15956574",2005,"J Virol","Seroprevalence and genomic divergence of circulating strains of feline immunodeficiency virus among Felidae and Hyaenidae species."
3872,15956574,"pubmed",TRUE,"15956574",2005,"J Virol","Seroprevalence and genomic divergence of circulating strains of feline immunodeficiency virus among Felidae and Hyaenidae species."
3873,15956574,"pubmed",TRUE,"15956574",2005,"J Virol","Seroprevalence and genomic divergence of circulating strains of feline immunodeficiency virus among Felidae and Hyaenidae species."
3874,15956574,"pubmed",TRUE,"15956574",2005,"J Virol","Seroprevalence and genomic divergence of circulating strains of feline immunodeficiency virus among Felidae and Hyaenidae species."
3875,15956574,"pubmed",TRUE,"15956574",2005,"J Virol","Seroprevalence and genomic divergence of circulating strains of feline immunodeficiency virus among Felidae and Hyaenidae species."
3876,15956574,"pubmed",TRUE,"15956574",2005,"J Virol","Seroprevalence and genomic divergence of circulating strains of feline immunodeficiency virus among Felidae and Hyaenidae species."
3877,15956574,"pubmed",TRUE,"15956574",2005,"J Virol","Seroprevalence and genomic divergence of circulating strains of feline immunodeficiency virus among Felidae and Hyaenidae species."
3878,15956574,"pubmed",TRUE,"15956574",2005,"J Virol","Seroprevalence and genomic divergence of circulating strains of feline immunodeficiency virus among Felidae and Hyaenidae species."
3879,15956574,"pubmed",TRUE,"15956574",2005,"J Virol","Seroprevalence and genomic divergence of circulating strains of feline immunodeficiency virus among Felidae and Hyaenidae species."
3880,15956574,"pubmed",TRUE,"15956574",2005,"J Virol","Seroprevalence and genomic divergence of circulating strains of feline immunodeficiency virus among Felidae and Hyaenidae species."
3881,15956574,"pubmed",TRUE,"15956574",2005,"J Virol","Seroprevalence and genomic divergence of circulating strains of feline immunodeficiency virus among Felidae and Hyaenidae species."
3882,2537269,"pubmed",TRUE,"2537269",1989,"J Am Vet Med Assoc","Epidemiologic and clinical aspects of feline immunodeficiency virus infection in cats from the continental United States and Canada and possible mode of transmission."
3883,17545188,"pubmed",TRUE,"17545188",2007,"Mol Biol Evol","Adaptation of HIV-1 to its human host."
3884,21367732,"pubmed",TRUE,"21367732",2011,"Clin Infect Dis","Update on human immunodeficiency virus (HIV)-2 infection."
3885,23778629,"pubmed",TRUE,"23778629",2013,"J Wildl Dis","Characterization of regionally associated feline immunodeficiency virus (FIV) in bobcats (Lynx rufus)."
3886,24741092,"pubmed",TRUE,"24741092",2014,"J Virol","Evolution of puma lentivirus in bobcats (Lynx rufus) and mountain lions (Puma concolor) in North America."
3887,11996677,"pubmed",TRUE,"11996677",2002,"Emerg Infect Dis","Risk to human health from a plethora of simian immunodeficiency viruses in primate bushmeat."
3888,3649576,"pubmed",TRUE,"3649576",1987,"Nature","Sequence of simian immunodeficiency virus from macaque and its relationship to other human and simian retroviruses."
3889,22315718,"pubmed",TRUE,"22315718",2012,"Cold Spring Harb Perspect Med","Nonpathogenic simian immunodeficiency virus infections."
3890,22315718,"pubmed",TRUE,"22315718",2012,"Cold Spring Harb Perspect Med","Nonpathogenic simian immunodeficiency virus infections."
3891,11996677,"pubmed",TRUE,"11996677",2002,"Emerg Infect Dis","Risk to human health from a plethora of simian immunodeficiency viruses in primate bushmeat."
3892,11996677,"pubmed",TRUE,"11996677",2002,"Emerg Infect Dis","Risk to human health from a plethora of simian immunodeficiency viruses in primate bushmeat."
3893,11996677,"pubmed",TRUE,"11996677",2002,"Emerg Infect Dis","Risk to human health from a plethora of simian immunodeficiency viruses in primate bushmeat."
3894,11491218,"pubmed",TRUE,"11491218",2001,"Aust Vet J","Simian immunodeficiency virus infections in vervet monkeys (Clorocebus aethiops) at an Australian zoo."
3895,22315718,"pubmed",TRUE,"22315718",2012,"Cold Spring Harb Perspect Med","Nonpathogenic simian immunodeficiency virus infections."
3896,22315718,"pubmed",TRUE,"22315718",2012,"Cold Spring Harb Perspect Med","Nonpathogenic simian immunodeficiency virus infections."
3897,11996677,"pubmed",TRUE,"11996677",2002,"Emerg Infect Dis","Risk to human health from a plethora of simian immunodeficiency viruses in primate bushmeat."
3898,22315718,"pubmed",TRUE,"22315718",2012,"Cold Spring Harb Perspect Med","Nonpathogenic simian immunodeficiency virus infections."
3899,22315718,"pubmed",TRUE,"22315718",2012,"Cold Spring Harb Perspect Med","Nonpathogenic simian immunodeficiency virus infections."
3900,22315718,"pubmed",TRUE,"22315718",2012,"Cold Spring Harb Perspect Med","Nonpathogenic simian immunodeficiency virus infections."
3901,22315718,"pubmed",TRUE,"22315718",2012,"Cold Spring Harb Perspect Med","Nonpathogenic simian immunodeficiency virus infections."
3902,22315718,"pubmed",TRUE,"22315718",2012,"Cold Spring Harb Perspect Med","Nonpathogenic simian immunodeficiency virus infections."
3903,11996677,"pubmed",TRUE,"11996677",2002,"Emerg Infect Dis","Risk to human health from a plethora of simian immunodeficiency viruses in primate bushmeat."
3904,11996677,"pubmed",TRUE,"11996677",2002,"Emerg Infect Dis","Risk to human health from a plethora of simian immunodeficiency viruses in primate bushmeat."
3905,22315718,"pubmed",TRUE,"22315718",2012,"Cold Spring Harb Perspect Med","Nonpathogenic simian immunodeficiency virus infections."
3906,11996677,"pubmed",TRUE,"11996677",2002,"Emerg Infect Dis","Risk to human health from a plethora of simian immunodeficiency viruses in primate bushmeat."
3907,22315718,"pubmed",TRUE,"22315718",2012,"Cold Spring Harb Perspect Med","Nonpathogenic simian immunodeficiency virus infections."
3908,22315718,"pubmed",TRUE,"22315718",2012,"Cold Spring Harb Perspect Med","Nonpathogenic simian immunodeficiency virus infections."
3909,22315718,"pubmed",TRUE,"22315718",2012,"Cold Spring Harb Perspect Med","Nonpathogenic simian immunodeficiency virus infections."
3910,22315718,"pubmed",TRUE,"22315718",2012,"Cold Spring Harb Perspect Med","Nonpathogenic simian immunodeficiency virus infections."
3911,22315718,"pubmed",TRUE,"22315718",2012,"Cold Spring Harb Perspect Med","Nonpathogenic simian immunodeficiency virus infections."
3912,11134299,"pubmed",TRUE,"11134299",2001,"J Virol","Characterization of a novel simian immunodeficiency virus from guereza colobus monkeys (Colobus guereza) in Cameroon: a new lineage in the nonhuman primate lentivirus family."
3913,11996677,"pubmed",TRUE,"11996677",2002,"Emerg Infect Dis","Risk to human health from a plethora of simian immunodeficiency viruses in primate bushmeat."
3914,9680146,"pubmed",TRUE,"9680146",1998,"J Gen Virol","Simian immunodeficiency viruses (SIVs) from eastern and southern Africa: detection of a SIVagm variant from a chacma baboon."
3915,11134299,"pubmed",TRUE,"11134299",2001,"J Virol","Characterization of a novel simian immunodeficiency virus from guereza colobus monkeys (Colobus guereza) in Cameroon: a new lineage in the nonhuman primate lentivirus family."
3916,11134299,"pubmed",TRUE,"11134299",2001,"J Virol","Characterization of a novel simian immunodeficiency virus from guereza colobus monkeys (Colobus guereza) in Cameroon: a new lineage in the nonhuman primate lentivirus family."
3917,11996677,"pubmed",TRUE,"11996677",2002,"Emerg Infect Dis","Risk to human health from a plethora of simian immunodeficiency viruses in primate bushmeat."
3918,11134299,"pubmed",TRUE,"11134299",2001,"J Virol","Characterization of a novel simian immunodeficiency virus from guereza colobus monkeys (Colobus guereza) in Cameroon: a new lineage in the nonhuman primate lentivirus family."
3919,11996677,"pubmed",TRUE,"11996677",2002,"Emerg Infect Dis","Risk to human health from a plethora of simian immunodeficiency viruses in primate bushmeat."
3920,17344293,"pubmed",TRUE,"17344293",2007,"J Virol","Demonstration of coinfection with and recombination by caprine arthritis-encephalitis virus and maedi-visna virus in naturally infected goats."
3921,9689746,"pubmed",TRUE,"9689746",1998,"Vet Res","Maedi-visna virus infection in sheep: a review."
3922,9356346,"pubmed",TRUE,"9356346",1997,"Virology","Characterization of new simian foamy viruses from African nonhuman primates."
3923,17203737,"pubmed",TRUE,"17203737",2007,"Pol J Vet Sci","Isolation and partial characterization of bovine foamy virus from Polish cattle."
3924,10756018,"pubmed",TRUE,"10756018",2001,"J Virol","Isolation and characterization of an equine foamy virus."
3925,10449463,"pubmed",TRUE,"10449463",1999,"J Clin Microbiol","Epidemiology of feline foamy virus and feline immunodeficiency virus infections in domestic and feral cats: a seroepidemiological study."
3926,9356346,"pubmed",TRUE,"9356346",1997,"Virology","Characterization of new simian foamy viruses from African nonhuman primates."
3927,26576961,"pubmed",TRUE,"26576961",2015,"Retrovirology","An expanded search for simian foamy viruses (SFV) in Brazilian New World primates identifies novel SFV lineages and host age-related infections."
3928,26576961,"pubmed",TRUE,"26576961",2015,"Retrovirology","An expanded search for simian foamy viruses (SFV) in Brazilian New World primates identifies novel SFV lineages and host age-related infections."
3929,26576961,"pubmed",TRUE,"26576961",2015,"Retrovirology","An expanded search for simian foamy viruses (SFV) in Brazilian New World primates identifies novel SFV lineages and host age-related infections."
3930,20130055,"pubmed",TRUE,"20130055",2010,"J Virol","Species-specific inhibition of foamy viruses from South American monkeys by New World Monkey TRIM5{alpha} proteins."
3931,26576961,"pubmed",TRUE,"26576961",2015,"Retrovirology","An expanded search for simian foamy viruses (SFV) in Brazilian New World primates identifies novel SFV lineages and host age-related infections."
3932,26576961,"pubmed",TRUE,"26576961",2015,"Retrovirology","An expanded search for simian foamy viruses (SFV) in Brazilian New World primates identifies novel SFV lineages and host age-related infections."
3933,26576961,"pubmed",TRUE,"26576961",2015,"Retrovirology","An expanded search for simian foamy viruses (SFV) in Brazilian New World primates identifies novel SFV lineages and host age-related infections."
3934,26576961,"pubmed",TRUE,"26576961",2015,"Retrovirology","An expanded search for simian foamy viruses (SFV) in Brazilian New World primates identifies novel SFV lineages and host age-related infections."
3935,26576961,"pubmed",TRUE,"26576961",2015,"Retrovirology","An expanded search for simian foamy viruses (SFV) in Brazilian New World primates identifies novel SFV lineages and host age-related infections."
3936,20130055,"pubmed",TRUE,"20130055",2010,"J Virol","Species-specific inhibition of foamy viruses from South American monkeys by New World Monkey TRIM5{alpha} proteins."
3937,26576961,"pubmed",TRUE,"26576961",2015,"Retrovirology","An expanded search for simian foamy viruses (SFV) in Brazilian New World primates identifies novel SFV lineages and host age-related infections."
3938,26576961,"pubmed",TRUE,"26576961",2015,"Retrovirology","An expanded search for simian foamy viruses (SFV) in Brazilian New World primates identifies novel SFV lineages and host age-related infections."
3939,26576961,"pubmed",TRUE,"26576961",2015,"Retrovirology","An expanded search for simian foamy viruses (SFV) in Brazilian New World primates identifies novel SFV lineages and host age-related infections."
3940,26576961,"pubmed",TRUE,"26576961",2015,"Retrovirology","An expanded search for simian foamy viruses (SFV) in Brazilian New World primates identifies novel SFV lineages and host age-related infections."
3941,26576961,"pubmed",TRUE,"26576961",2015,"Retrovirology","An expanded search for simian foamy viruses (SFV) in Brazilian New World primates identifies novel SFV lineages and host age-related infections."
3942,12758172,"pubmed",TRUE,"12758172",2003,"Virology","Screening for simian foamy virus infection by using a combined antigen Western blot assay: evidence for a wide distribution among Old World primates and identification of four new divergent viruses."
3943,12758172,"pubmed",TRUE,"12758172",2003,"Virology","Screening for simian foamy virus infection by using a combined antigen Western blot assay: evidence for a wide distribution among Old World primates and identification of four new divergent viruses."
3944,12758172,"pubmed",TRUE,"12758172",2003,"Virology","Screening for simian foamy virus infection by using a combined antigen Western blot assay: evidence for a wide distribution among Old World primates and identification of four new divergent viruses."
3945,12758172,"pubmed",TRUE,"12758172",2003,"Virology","Screening for simian foamy virus infection by using a combined antigen Western blot assay: evidence for a wide distribution among Old World primates and identification of four new divergent viruses."
3946,12758172,"pubmed",TRUE,"12758172",2003,"Virology","Screening for simian foamy virus infection by using a combined antigen Western blot assay: evidence for a wide distribution among Old World primates and identification of four new divergent viruses."
3947,12758172,"pubmed",TRUE,"12758172",2003,"Virology","Screening for simian foamy virus infection by using a combined antigen Western blot assay: evidence for a wide distribution among Old World primates and identification of four new divergent viruses."
3948,12758172,"pubmed",TRUE,"12758172",2003,"Virology","Screening for simian foamy virus infection by using a combined antigen Western blot assay: evidence for a wide distribution among Old World primates and identification of four new divergent viruses."
3949,12758172,"pubmed",TRUE,"12758172",2003,"Virology","Screening for simian foamy virus infection by using a combined antigen Western blot assay: evidence for a wide distribution among Old World primates and identification of four new divergent viruses."
3950,12758172,"pubmed",TRUE,"12758172",2003,"Virology","Screening for simian foamy virus infection by using a combined antigen Western blot assay: evidence for a wide distribution among Old World primates and identification of four new divergent viruses."
3951,12758172,"pubmed",TRUE,"12758172",2003,"Virology","Screening for simian foamy virus infection by using a combined antigen Western blot assay: evidence for a wide distribution among Old World primates and identification of four new divergent viruses."
3952,20484508,"pubmed",TRUE,"20484508",2010,"J Virol","High prevalence, coinfection rate, and genetic diversity of retroviruses in wild red colobus monkeys (Piliocolobus badius badius) in Tai National Park, Cote d'Ivoire."
3953,12758172,"pubmed",TRUE,"12758172",2003,"Virology","Screening for simian foamy virus infection by using a combined antigen Western blot assay: evidence for a wide distribution among Old World primates and identification of four new divergent viruses."
3954,12758172,"pubmed",TRUE,"12758172",2003,"Virology","Screening for simian foamy virus infection by using a combined antigen Western blot assay: evidence for a wide distribution among Old World primates and identification of four new divergent viruses."
