hHostNameFinal,hOrder,hFamily,hGenus,hSpecies,hMarOTerr,hWildDomFAO,hAllZACites,hDiseaseZACites,hHuntedIUCN,hArtfclHbttUsrIUCN,IUCN_Species_ID,Authority,Synonyms,Common_names_Eng,Common_names_Fre,Common.names_Spa,RedList_status,RedList_criteria,RedList_criteria_version,Year_assessed,Population_trend,Petitioned,hMassGrams,S,S20,S40,S50,S80,S100,AreaHost,Area.crop,crop.perc,Area.pasture,pasture.perc,Area.urban,urban.perc,popc_1970AD,popc_1980AD,popc_1990AD,popc_2000AD,popc_2005AD,rurc_1970AD,rurc_1980AD,rurc_1990AD,rurc_2000AD,rurc_2005AD,urbc_1970AD,urbc_1980AD,urbc_1990AD,urbc_2000AD,urbc_2005AD,p_crop1970,p_grass1970,p_uopp1970,p_crop1980,p_grass1980,p_uopp1980,p_crop1990,p_grass1990,p_uopp1990,p_crop2000,p_grass2000,p_uopp2000,p_crop2005,p_grass2005,p_uopp2005,hContinents,DOMYearBP,domestic_category
Handleyomys_fuscatus,RODENTIA,CRICETIDAE,Handleyomys,fuscatus,Terrestrial,wild,2,0,0,1,547,"(J.A. Allen, 1912)",Aepeomys fuscatus,Dusky Montane Mouse,NA,NA,LC,NA,3.1,2008,decreasing,N,49.5,267,190,150,138,106,85,79797501952,5666566484,7.101182801,33216737161,41.62628697,497486191.4,0.623435796,3056726.444,3891454.33,4833905.384,5646202.082,6066152.792,1341398.661,1420362.906,1622858.454,1781250.769,1847224.197,1715327.847,2471091.523,3211046.915,3864951.283,4218928.543,1.84882623,45.98230599,0.132097065,2.095370543,48.59065644,0.190309603,2.451736041,48.36575809,0.247351548,7.27382893,47.6335977,0.286764967,5.782513663,46.0146979,0.310017324,NA,NA,NA
Heliosciurus_rufobrachium,RODENTIA,SCIURIDAE,Heliosciurus,rufobrachium,Terrestrial,wild,29,8,0,1,9833,"(Waterhouse, 1842)",NA,"Crab-eating Mongoose, Isabelline Red-legged Sun Squirrel, Red-legged Sun Squirrel",H_liosciure è Pattes Rousses,NA,LC,NA,3.1,2008,unknown,N,332.88,614,208,121,80,23,1,2.96e+12,3.47e+11,11.73810201,2.9e+11,9.824267448,7255592408,0.245526155,84728294.35,112095035.1,154004495.9,203354602.5,232436243.2,66692250.06,82732790.34,106237649.2,129048348.1,141095395.3,18036047.95,29362246.26,47766846.42,74306254.14,91340852.23,13.25291886,20.20662684,0.077590203,14.48176872,20.11354433,0.121365789,16.04741582,20.13318828,0.194670891,15.67340801,20.42867337,0.302091845,16.81744184,20.4785296,0.372672814,NA,NA,NA
Herpestes_sanguineus,CARNIVORA,HERPESTIDAE,Herpestes,sanguineus,Terrestrial,wild,31,5,0,0,41606,"(R_ppell, 1835)",Galerella sanguinea  |Galerella swalius  |Herpestes swalius  |Herpestes swalius,Slender Mongoose,NA,NA,LC,NA,3.1,2008,stable,N,543.83,959,138,54,39,8,1,1.68e+13,1.43e+12,8.505029834,5.68e+12,33.80812781,22495057827,0.133821889,238692658.7,313201212.6,423121322.3,555445736.3,633629219.3,194943988,243519618.2,311033825.2,384088684,424807807.6,43748676.01,69681595.62,112087494.9,171357057.6,208821415.5,7.905575514,36.78421573,0.036879752,8.436318575,36.89226204,0.056512466,9.18769006,37.54462865,0.091814319,10.49954955,37.07663519,0.138941161,11.46514663,37.20328521,0.168660282,NA,NA,NA
Heteromys_anomalus,RODENTIA,HETEROMYIDAE,Heteromys,anomalus,Terrestrial,wild,38,15,0,1,10004,"(Thompson, 1815)",NA,"Caribbean Spiny Pocket Mouse, Trinidad Spiny Pocket Mouse",NA,NA,LC,NA,3.1,2008,unknown,N,69.06,337,196,160,145,112,1,2.99e+11,17325971867,5.797935906,1.64e+11,54.91888488,3285527426,1.099463702,13449256.75,17902195.5,22325079.04,26739837.39,28980845.45,5527487.933,5825899.807,5933786.169,5781872.949,5573485.29,7921769.044,12076295.97,16391292.43,20957964.93,23407359.82,13.72066622,31.67309624,0.273859738,14.03722883,33.28051588,0.419219996,13.30323624,34.27058636,0.569143087,9.552802371,36.32713498,0.732274487,8.675874149,35.51745405,0.822805056,NA,NA,NA
Hipposideros_abae,CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,abae,Terrestrial,wild,10,4,0,1,10109,"J.A. Allen, 1917",NA,Aba Roundleaf Bat,NA,NA,LC,NA,3.1,2008,unknown,N,31.87,434,157,101,88,38,1,2.34e+12,4.55e+11,19.45877545,5.28e+11,22.55685455,5710459641,0.244126457,59567525.72,76970617.81,105066245,138115674.9,156760331.1,46799768.8,56092306.55,70396598.32,83831749.08,90033306.04,12767758.23,20878312.4,34669646.81,54283925.88,66727025.88,14.30948782,36.19533671,0.073087727,15.36480236,36.09278356,0.111625655,16.82441528,36.88662126,0.181491005,16.97783491,37.16840614,0.284464284,18.61720811,37.37426101,0.3489005,NA,NA,NA
Hipposideros_armiger,CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,armiger,Terrestrial,wild,67,20,1,1,10110,"(Hodgson, 1835)",Rhinolophus armiger,"Great Himalayan Leaf-nosed Bat, Great Leaf-nosed Bat, Great Roundleaf Bat",NA,NA,LC,NA,3.1,2008,unknown,N,49.99,653,164,87,60,16,1,4.5e+12,6.59e+11,14.65047993,5.03e+11,11.19432439,33947114998,0.755143904,543820791.5,660028902.5,766845940.6,864975831,903189987.1,442075907.7,517815481,552505318.4,565057535.8,557834849.7,101744875.5,142213419.6,214340624.7,299918303,345355142.1,17.83339578,9.968988589,0.22841194,18.59342173,12.05161653,0.317174169,22.11058468,13.85286042,0.472931826,22.87771441,15.09419076,0.662382959,23.42009038,15.20527682,0.767283037,NA,NA,NA
Hipposideros_bicolor,CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,bicolor,Terrestrial,wild,54,13,0,0,10113,"(Temminck, 1834)",NA,"Bicolored Leaf-nosed Bat, Bicolored Roundleaf Bat",NA,NA,LC,NA,3.1,2008,stable,N,8.39,477,171,135,104,66,1,1.59e+12,2.78e+11,17.44040678,14512401130,0.909879795,8024925988,0.503136452,112239065,141136349.5,172828757.8,201755706.3,215772716.4,92305581.37,108520881.4,118620735.2,115280962.3,110403278.3,19933488.24,32615468.45,54208026.63,86474746.29,105369439.1,15.72226852,4.689660841,0.168778969,16.36504845,4.592754573,0.261840033,20.88024254,4.987321912,0.423795575,23.37093227,4.511874608,0.66095789,24.7715084,4.516948288,0.806204737,NA,NA,NA
Hipposideros_caffer,CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,caffer,Terrestrial,wild,67,12,0,0,10115,"(Sundevall, 1846)",NA,Sundevall's Roundleaf Bat,NA,NA,LC,NA,3.1,2008,decreasing,N,9.46,944,161,63,48,14,1,6.38e+12,6.21e+11,9.731433218,2.01e+12,31.42383352,13054822547,0.204532235,140025454,184508381.6,257401733.8,338674902.1,386024525.7,112815421.2,141987675.8,186916958.9,231863960.1,255951294.1,27210039.79,42520708.13,70484773.8,106810944.2,130073228.6,10.08756949,34.54438629,0.065455073,10.81117903,34.66343953,0.099577525,11.61107741,36.08222037,0.166653382,13.09311657,36.08379855,0.249930141,14.46090099,36.29744787,0.301471618,NA,NA,NA
Hipposideros_cineraceus,CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,cineraceus,Terrestrial,wild,20,2,0,0,10119,"Blyth, 1853",Hipposideros cineraceus subspecies micropus|Phyllorhina micropus,"Ashy Roundleaf Bat, Least Leaf-nosed Bat",NA,NA,LC,NA,3.1,2008,unknown,N,3.84,683,166,98,72,26,1,2.21e+12,3.69e+11,16.67127197,62826280707,2.836605867,10382287129,0.468760147,148543760.1,188137085.7,232248898.9,280654122.7,301253907.6,117556520.9,142005838.3,168337451.2,192659426.7,200439766.6,30987239.27,46131245.5,63911446.32,87994697.04,100814139.3,19.67381183,2.61857647,0.149891505,21.63942578,2.708497029,0.225386065,23.73375109,2.78421725,0.30999616,24.85524971,2.80329753,0.433115107,24.89505938,2.820937705,0.49964269,NA,NA,NA
Hipposideros_diadema,CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,diadema,Terrestrial,wild,54,8,0,1,10128,"Geoffroy, 1813",Hipposideros nicobarensis  |Phyllorhina nicobarensis  |Rhinolophus diadema,"Diadem Horseshoe-bat, Diadem Leafnosed-bat, Diadem Leaf-nosed Bat, Diadem Roundleaf Bat",NA,NA,LC,NA,3.1,2008,unknown,N,46.9,1070,159,76,47,7,1,3.34e+12,4.35e+11,13.01955196,49605520371,1.485048461,12994941212,0.38903165,202654739.1,254302144.5,312849271.4,370722842.4,398556004.2,162770777.4,192967502.5,214600455.2,219300135.4,216166570.7,39883962.17,61334639.87,98248813.44,151422715.5,182389436.6,13.88734298,5.396260233,0.153242958,15.10667649,5.385454471,0.222069626,18.24896005,5.708180835,0.344247533,20.12239074,5.407612568,0.518178526,20.86767051,5.528257435,0.624811212,NA,NA,NA
Hipposideros_lankadiva,CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,lankadiva,Terrestrial,wild,37,5,1,0,10142,"Kelaart, 1850",Hipposideros indus  |Hipposideros indus subspecies mixtus|Hipposideros indus subspecies unitus|Hipposideros lankadiva subspecies mixtus|Hipposideros lankadiva subspecies unitus|Hipposideros schistaceus,"Indian Leaf-nosed Bat, Indian Roundleaf Bat",NA,NA,LC,NA,3.1,2008,unknown,N,44.76,281,80,64,57,44,1,7.16e+11,3.8e+11,53.0639395,27792643470,3.879763104,7026218151,0.98083732,113509713.8,141753758.1,176561291.4,214966410.7,232014387,91283712.04,110332741.2,133097158.4,157592484,167705484.7,22226003.58,31421017.17,43464131.5,57373926.41,64308902.21,55.0652508,3.19042569,0.212762125,56.24102391,3.028654119,0.29221354,56.5068209,2.921444799,0.396864838,51.00010786,3.013525593,0.520478538,50.96646558,2.92568543,0.577896119,NA,NA,NA
Hipposideros_larvatus,CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,larvatus,Terrestrial,wild,47,7,0,1,10143,"(Horsfield, 1823)",Phyllorhina leptophylla  |Rhinolophus larvatus,"Horsfield's Leaf-nosed Bat, Intermediate Leaf-nosed Bat, Intermediate Roundleaf Bat, Intermediat Roundleaf Bat",NA,NA,LC,NA,3.1,2008,unknown,N,19.95,637,190,90,75,27,1,3.31e+12,5.54e+11,16.75261286,1.18e+11,3.560172413,16535277124,0.500050708,258604497.5,321066021.2,391283027.4,457378707.2,486289942.6,211516941.8,251155015,287954609.9,305508400.6,305930715.1,47087556.93,69911006.16,103328416.6,151870314.6,180359232.8,18.99919331,4.071166808,0.161664096,20.23593971,4.40729902,0.231341292,23.5143034,4.899299624,0.337761393,24.18263632,5.049082437,0.493986007,24.87033678,5.22409207,0.586160036,NA,NA,NA
Hipposideros_pomona,CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,pomona,Terrestrial,wild,26,5,1,1,10154,"K. Andersen, 1918",NA,"Andersen's Leaf-nosed Bat, Pomona Leaf-nosed Bat, Pomona Roundleaf Bat",NA,NA,LC,NA,3.1,2008,unknown,N,6.2,619,167,105,76,31,1,2.86e+12,4e+11,14.01080774,2.47e+11,8.661252449,13478972956,0.472058617,209736027.1,257818084.7,311474820.1,364314979.6,385861876.1,171182005.6,204305713.2,237682693.3,263429579.1,269938369.8,38554018.11,53512372.05,73792123.49,100885406.2,115923509.9,17.0097255,6.464345444,0.146327339,18.44652324,7.677329532,0.196469334,20.85993994,8.898394381,0.27056685,22.32179835,9.188497524,0.369202937,22.50908246,9.391604085,0.425923813,NA,NA,NA
Hipposideros_speoris,CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,speoris,Terrestrial,wild,99,7,1,0,10162,"(Schneider, 1800)",Hipposideros apiculatus  |Hipposideros aureus  |Hipposideros blythi  |Hipposideros penicillatus  |Hipposideros speoris subspecies pulchellus|Hipposideros templetonii  |Rhinolophus dukhunensis  |Vespertilio speoris,"Schneiders Leaf-nosed Bat, Schneider's Roundleaf Bat",NA,NA,LC,NA,3.1,2008,stable,N,10.39,208,76,63,58,42,1,1.23e+12,6.13e+11,49.73900898,37623093978,3.055161738,11436299539,0.928678136,214720692.7,263822553.2,322849601.3,393097329.1,424690649.3,173297392.3,204322484.4,242895849.5,287400028.4,306188759.5,41423300.99,59500069.24,79953751.16,105697301.3,118501889.4,54.36724005,2.772874586,0.226874173,55.26261376,2.637651227,0.320685599,55.4569732,2.545463021,0.425800166,52.92147446,2.712618775,0.559204515,52.89557994,2.62392216,0.62570842,NA,NA,NA
Hippotragus_equinus,CETARTIODACTYLA,BOVIDAE,Hippotragus,equinus,Terrestrial,wild,175,46,1,0,10167,"(_. Geoofroy Saint-Hilaire, 1803)",NA,Roan Antelope,"Antilope Chevaline, Antilope Rouane, Hippotrague",NA,LC,NA,3.1,2008,decreasing,N,264173.96,626,160,83,65,25,1,5.61e+12,4.79e+11,8.536759852,2.03e+12,36.30299465,4326331725,0.077182878,52980914.51,67596172.91,90159866.23,118881328.7,134856275.8,43922003.24,52528862.43,65266237.09,80396896.97,87827473,9058912.453,15067310.89,24893628.85,38484432.21,47028806.18,7.596518983,38.43930248,0.02187674,8.126739592,38.65951697,0.034740014,8.81089665,39.93853824,0.057259666,10.41777561,40.73306014,0.08758784,11.41145765,41.05691907,0.106494378,NA,NA,NA
Hippotragus_niger,CETARTIODACTYLA,BOVIDAE,Hippotragus,niger,Terrestrial,wild,179,32,1,0,10170,"(Harris, 1838)",NA,"Giant Sable Antelope, Sable Antelope","Hippotrague G_ant De L'Angola, Hippotrague Noir G_ant",Antêlope Sable Negro,LC,NA,3.1,2008,stable,N,236405.9,434,178,119,90,44,2,3.03e+12,1.57e+11,5.194219592,1.26e+12,41.72662977,3930953508,0.129665108,30878169.89,41357424.17,55285313.52,70556430.49,78329213.5,25695613.74,32368527.57,40724888.48,49286804.95,53217574.47,5182556.954,8988896.951,14560423.71,21269625.49,25111639.53,6.400889151,30.08063371,0.032794839,6.795605322,30.70607648,0.054647347,7.550667024,30.96894841,0.091668987,8.529567557,32.01987882,0.130923216,8.900811135,32.54356561,0.15340705,NA,NA,NA
Histiotus_montanus,CHIROPTERA,VESPERTILIONIDAE,Histiotus,montanus,Terrestrial,wild,20,5,0,1,10202,"(Philippi & Landbeck, 1861)",NA,Small Big-eared Brown Bat,NA,NA,LC,NA,3.1,2008,unknown,N,15.94,826,103,17,11,2,1,4.24e+12,3.62e+11,8.536975482,1.45e+12,34.18939235,24076364154,0.567987475,66133654.88,79903472.33,96283265.66,111458448.6,118800355.2,22875317.56,22830592.3,22828445.87,22278008.12,21724235.81,43258334.63,57072879.72,73454820.02,89180440.05,97076119.13,7.306424855,34.6855532,0.121905847,7.728525185,35.74219265,0.162225338,8.00439661,36.29294174,0.211506215,9.937080919,36.2436082,0.261310178,10.21445421,36.1419431,0.287387048,NA,NA,NA
Histiotus_velatus,CHIROPTERA,VESPERTILIONIDAE,Histiotus,velatus,Terrestrial,wild,17,7,1,1,10203,"(I. Geoffroy, 1824)",NA,Tropical Big-eared Brown Bat,NA,NA,DD,NA,3.1,2008,unknown,N,11.32,507,184,128,106,59,1,2.65e+12,2.61e+11,9.858370735,8.97e+11,33.87599277,30670776898,1.157750373,67134002.34,84403363.24,101991612.1,117531274.5,125885017.3,30772682.94,28753166.75,27016625.66,23430140.39,21183822.19,36361319.43,55650196.49,74974986.43,94101133.98,104701195.1,10.28659889,31.03464028,0.215328568,12.89116718,34.39229715,0.3282285,13.86396278,36.94841092,0.444553606,17.20693609,39.43167535,0.565200254,17.58307286,39.58015852,0.63519634,NA,NA,NA
Holochilus_sciureus,RODENTIA,CRICETIDAE,Holochilus,sciureus,Terrestrial,wild,27,5,0,0,10220,"Wagner, 1842",NA,Marsh Rat,NA,NA,LC,NA,3.1,2008,stable,N,120.42,687,204,146,130,80,1,9.38e+12,1.77e+11,1.892391837,1.33e+12,14.17207148,11447860408,0.122053226,37714428.4,50459022.22,64185428.11,78118073.61,84074932.42,16343531.83,16374474.63,16243798.3,15002443.91,13723371.84,21370896.09,34084548.96,47941630.24,63115629.68,70351560.07,2.049906746,13.19810856,0.03605624,2.651621055,14.56307443,0.055874391,2.885178011,15.45815387,0.077511778,3.058091255,16.03481126,0.102000193,3.111826533,16.06973256,0.114256598,NA,NA,NA
Homo_sapiens,PRIMATES,HOMINIDAE,Homo,sapiens,Terrestrial,human,1099,91,0,1,136584,"Linnaeus, 1758",NA,Human,NA,NA,LC,NA,3.1,2008,increasing,N,58540.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hoplomys_gymnurus,RODENTIA,ECHIMYIDAE,Hoplomys,gymnurus,Terrestrial,wild,16,3,0,0,10259,"(Thomas, 1897)",NA,Armored Rat,NA,NA,LC,NA,3.1,2008,stable,N,281.42,348,185,133,121,72,1,3.35e+11,15218998706,4.54473475,71714579645,21.4155836,541847173.3,0.161807731,3599485.528,4784537.996,6028537.525,7931933.83,8600812.416,2282174.746,2733537.413,3126971.497,3719197.094,3819093.982,1317310.847,2050999.896,2901565.769,4212736.854,4781718.779,6.142540958,19.82095238,0.063709735,6.59380503,22.16198393,0.094130522,7.545158726,23.18455064,0.13016067,10.44937849,23.69746071,0.216248242,9.937186125,23.89560482,0.256124944,NA,NA,NA
Hydrochoerus_hydrochaeris,RODENTIA,CAVIIDAE,Hydrochoerus,hydrochaeris,Terrestrial,domestic,208,61,1,1,10300,"(Linnaeus, 1766)",Hydrochaeris hydrochaeris,Capybara,NA,NA,LC,NA,3.1,2008,unknown,N,48144.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7014,SmallExoticFarming
Hydromys_chrysogaster,RODENTIA,MURIDAE,Hydromys,chrysogaster,Terrestrial,wild,111,42,0,0,10310,"_. Geoffroy, 1804",NA,"Common Water Rat, Golden-bellied Water Rat",NA,NA,LC,NA,3.1,2008,unknown,N,626.17,482,57,17,15,3,1,3.72e+12,1.41e+11,3.774628971,1.47e+12,39.41471073,6538996225,0.175649623,14000245.82,16272631.07,18961832.86,22196275.69,23466112.36,3522046.35,3983141.596,4539200.8,5058626.091,5139831.891,10478199.49,12289489.52,14422631.96,17137649.21,18326280.64,7.722465006,39.68722205,0.150649271,7.985469039,39.59073799,0.188066993,8.509514143,37.68846383,0.234502667,8.069590501,36.99921464,0.295609458,8.450990563,35.87551876,0.329065609,NA,NA,NA
Hylaeamys_laticeps,RODENTIA,CRICETIDAE,Hylaeamys,laticeps,Terrestrial,wild,1,0,0,0,29404,"(Lund, 1840)",Oryzomys laticeps  |Oryzomys seuanezi,Large-headed Rice Rat,NA,NA,NT,NA,3.1,2008,decreasing,N,49.11,223,177,149,139,120,1,1.75e+11,12860828099,7.360906203,70241575262,40.20282861,4004362831,2.291900659,12497885.13,15505616.5,18280969.52,20628076.46,22094812.8,5770579.9,5222588.209,4761101.754,3860092.018,3453362.467,6727305.233,10283028.29,13519867.75,16767984.35,18641450.36,11.62792958,30.31053477,0.603695497,14.33783941,33.58063057,0.919546309,15.0509958,36.24780229,1.216253232,15.79753706,39.74893626,1.535115131,16.1475641,39.90776376,1.721755269,NA,NA,NA
Hylaeamys_megacephalus,RODENTIA,CRICETIDAE,Hylaeamys,megacephalus,Terrestrial,wild,4,1,0,1,29403,"(Fischer, 1814)",Oryzomys capito  |Oryzomys megacephalus  |Oryzomys goeldi,NA,NA,NA,LC,NA,3.1,2008,unknown,N,57,562,202,144,119,79,1,6.01e+12,1.69e+11,2.811800895,1.21e+12,20.18325374,15281386406,0.254364192,26115234.4,34213161.65,42884663.67,51759792.29,55435727.72,13500908.42,14094681.56,14538144.02,13772259.71,12836223.32,12614325.44,20118480.91,28346519.75,37987532.2,42599503.99,2.550241013,16.95701758,0.036903078,3.44040299,18.88142267,0.056969717,3.897188385,20.34315797,0.079995493,5.290746298,21.44713322,0.107054348,5.454940751,21.54013272,0.120891747,NA,NA,NA
Hylobates_lar,PRIMATES,HYLOBATIDAE,Hylobates,lar,Terrestrial,wild,527,74,1,0,10548,"(Linneaus, 1771)",Hylobates albimana  |Hylobates longimana  |Hylobates variegates  |Hylobates varius,"Common Gibbon, Lar Gibbon, White-handed Gibbon","Gibbon è Mains Blanches, Gibbon Lar",Gib_n De Manos Blancas,EN,A2cd,3.1,2008,decreasing,N,5578.61,403,209,123,102,56,1,6.42e+11,1.02e+11,15.92237819,4376165210,0.681716833,3700445040,0.576453482,36297130.79,45604098.32,53922825.5,62790265.23,66235591.39,27910947.55,32276310.46,35656934.36,38130201.48,37816989.28,8386183.755,13327785.05,18265888.28,24660064.52,28418601.69,17.4056218,1.708242619,0.213858114,20.9053089,1.991045464,0.341045092,24.79646492,2.298163959,0.468670414,26.814452,2.200659753,0.659158566,25.87804835,2.202662539,0.765355781,NA,NA,NA
Hylobates_moloch,PRIMATES,HYLOBATIDAE,Hylobates,moloch,Terrestrial,wild,69,6,1,0,10550,"(Audebert, 1798)",Hylobates cinera  |Hylobates javanicus  |Hylobates leucisca  |Hylobates pongoalsoni,"Javan Gibbon, Moloch Gibbon, Owa Jawa, Silvery Gibbon, Silvery Javan Gibbon",Gibbon Cendr_,Gib_n Ceniciento,EN,C2a(i),3.1,2008,decreasing,N,5860.81,137,109,105,104,95,2,39488401408,11451184234,28.99885492,62071591.85,0.157189427,1309669507,3.316592874,14053323.93,17743949.41,22150216.56,28265983.15,30111261.94,12281319.43,14613286.01,16173854.76,17904247.85,17445477.94,1772005,3130664,5976362,10361735,12665784.5,43.31354031,7.534126955,0.411093291,41.58337065,7.52408004,0.751216917,47.26044802,7.967777297,1.520238196,45.33978807,8.802799932,2.55304101,49.31662731,8.667183154,2.939522117,NA,NA,NA
Hylobates_pileatus,PRIMATES,HYLOBATIDAE,Hylobates,pileatus,Terrestrial,wild,72,10,1,0,10552,"(Gray, 1861)",NA,"Capped Gibbon, Crowned Gibbon, Pileated Gibbon",NA,Gib_n De Cresta Negra,EN,A4cd,3.1,2008,decreasing,N,5542.37,167,116,101,95,83,1,1.22e+11,20358791700,16.63993306,3394652904,2.774565242,353789126.4,0.289163882,2522537.376,3101671.672,4085946.886,4801132.778,5070704.611,2240061.259,2639187.13,3377126.374,3885002.904,4063908.005,282475.96,462484.5382,708820.3425,916129.8262,1006796.746,8.204249183,2.418219043,0.04950732,11.10019999,2.513898488,0.068009314,15.9675228,3.0531209,0.103123652,21.62085171,3.485963175,0.136252923,20.77641416,5.066349582,0.151729784,NA,NA,NA
Hypsignathus_monstrosus,CHIROPTERA,PTEROPODIDAE,Hypsignathus,monstrosus,Terrestrial,wild,48,14,1,0,10734,"H. Allen, 1861",NA,Hammer-headed Fruit Bat,NA,NA,LC,NA,3.1,2008,unknown,N,336.97,587,184,113,92,41,1,2.88e+12,1.48e+11,5.1240232,1.44e+11,5.014579967,5694427177,0.197771232,52015860.93,68437587.32,92700691.25,123092986,140432029.2,38791439.39,47611963.88,59700977.7,72324033.07,78218335.69,13224425.51,20825625.32,32999713.64,50768952.95,62213699.04,7.897566994,15.07741241,0.062759933,8.63487152,14.96293928,0.095095317,9.340948693,14.96953507,0.147659413,9.561497804,15.20971186,0.228627654,10.07934677,15.22417198,0.281896792,NA,NA,NA
Hystrix_africaeaustralis,RODENTIA,HYSTRICIDAE,Hystrix,africaeaustralis,Terrestrial,wild,58,5,0,1,10748,"Peters, 1852",NA,Cape Porcupine,NA,NA,LC,NA,3.1,2008,stable,N,14936.02,620,159,87,57,15,1,7.67e+12,3.67e+11,4.788788436,3.35e+12,43.6443594,12175801757,0.158843126,78523217.26,101042152.1,137142337.2,177751391.7,199052325.7,62341134.06,77233844.21,98725630.88,118440991.5,128690706.5,16182083.5,23808306.65,38416705.04,59310402.08,70361620.28,5.660252966,40.10995595,0.038266346,5.968931266,40.24851162,0.054568774,6.544431891,40.46468201,0.090427427,6.895340294,41.08920254,0.137042372,7.173112105,41.30993857,0.160050283,NA,NA,NA
Ichneumia_albicauda,CARNIVORA,HERPESTIDAE,Ichneumia,albicauda,Terrestrial,wild,34,5,0,1,41620,"(G.[Baron] Cuvier, 1829)",NA,White-tailed Mongoose,NA,NA,LC,NA,3.1,2008,stable,N,3628.4,954,144,57,45,11,1,1.44e+13,1.32e+12,9.155125521,4.77e+12,33.17973061,22492539317,0.15645787,224381072.7,294819762.5,402710764.6,531533430.2,606194981.6,183281620,228944124.1,294668507.6,365035565,403517210.2,41099453.86,65875639.62,108042254.6,166497865.8,202677771.7,8.53188226,35.39854479,0.042134884,9.146933689,35.53042292,0.065475511,10.0176842,36.67517993,0.108167927,11.38045135,36.57455633,0.164727348,12.47676017,36.74818485,0.198969141,NA,NA,NA
Isoodon_macrourus,PERAMELEMORPHIA,PERAMELIDAE,Isoodon,macrourus,Terrestrial,wild,200,35,1,1,40552,"(Gould, 1842)",NA,Northern Brown Bandicoot,P_ramèle è Grosse Queue,NA,LC,NA,3.1,2008,stable,N,1505.77,287,80,41,30,12,1,1.1e+12,11082871323,1.009249481,3.31e+11,30.0991565,2311391409,0.210484315,3498709.848,4208690.435,5078211.989,6103160.665,6432683.567,787060.5649,895217.6974,981345.2284,1046082.16,1058399.011,2711649.278,3313472.772,4096866.761,5057078.144,5374284.771,4.550970858,46.62820185,0.123311441,4.483858578,46.51771433,0.164093177,4.336062874,44.2126387,0.218177453,3.005827031,43.48528971,0.296147719,3.143801937,42.15502472,0.33408983,NA,NA,NA
Kobus_ellipsiprymnus,CETARTIODACTYLA,BOVIDAE,Kobus,ellipsiprymnus,Terrestrial,wild,122,25,1,0,11035,"(Ogilbyi, 1833)",NA,Waterbuck,NA,NA,LC,NA,3.1,2008,decreasing,N,204393.48,857,167,78,58,22,1,9.01e+12,9.06e+11,10.05888669,2.85e+12,31.67407636,10015099242,0.111211787,147555751.5,194575977.6,264850692.3,345845180.5,394781311.6,124864096.2,156487998.5,202590973.4,250435803.8,277557722.7,22691656.28,38087979.36,62259717.64,95409377.58,117223595.8,9.68803901,32.72987976,0.033083867,10.45934473,32.97363331,0.053794805,11.44519992,33.63916516,0.088951842,12.37393331,33.65552994,0.133329679,13.58022752,33.89869511,0.162717531,NA,NA,NA
